,segment_id,start_time_seconds,end_time_seconds,label
714415,tD6nayldWBk,7.957999999999999,10.0,/m/0939n_
714416,tD6nayldWBk,9.006,9.429,/m/020bb7
714773,S5-CkzJXxng,0.0,10.0,/t/dd00077
714774,S5-CkzJXxng,0.467,0.542,/m/07qjznt
714775,S5-CkzJXxng,0.485,0.85,/t/dd00109
714776,S5-CkzJXxng,0.677,1.58,/t/dd00099
714777,S5-CkzJXxng,1.386,2.101,/t/dd00109
714778,S5-CkzJXxng,1.686,2.062,/m/0261r1
714779,S5-CkzJXxng,2.295,2.3480000000000003,/m/07qjznt
714780,S5-CkzJXxng,2.7460000000000004,3.537,/m/02zsn
714781,S5-CkzJXxng,2.762,2.8139999999999996,/m/07qjznt
714782,S5-CkzJXxng,3.13,3.19,/m/07qjznt
714783,S5-CkzJXxng,3.5669999999999997,4.003,/m/0ytgt
714784,S5-CkzJXxng,4.146,4.635,/m/0lyf6
714785,S5-CkzJXxng,4.703,5.651,/m/02zsn
714786,S5-CkzJXxng,5.245,5.749,/m/0ytgt
714787,S5-CkzJXxng,5.6579999999999995,5.944,/m/0lyf6
714788,S5-CkzJXxng,6.035,6.471,/m/0ytgt
714789,S5-CkzJXxng,6.358,8.315,/m/02zsn
714790,S5-CkzJXxng,6.486000000000001,7.162999999999999,/m/0261r1
714791,S5-CkzJXxng,7.728,7.787999999999999,/m/07qjznt
714792,S5-CkzJXxng,8.33,9.338,/m/0lyf6
714793,S5-CkzJXxng,9.413,9.472999999999999,/m/07qjznt
714794,S5-CkzJXxng,9.533999999999999,9.789,/m/0lyf6
714795,S5-CkzJXxng,9.834,10.0,/m/0261r1
715740,2EVcnKR39PI,0.0,0.755,/m/0c1dj
715741,2EVcnKR39PI,0.0,10.0,/t/dd00077
715742,2EVcnKR39PI,1.28,1.511,/t/dd00099
715743,2EVcnKR39PI,1.921,2.202,/t/dd00099
715744,2EVcnKR39PI,5.006,5.314,/t/dd00099
715745,2EVcnKR39PI,5.3389999999999995,6.364,/m/0c1dj
715746,2EVcnKR39PI,6.018,6.223,/t/dd00099
715747,2EVcnKR39PI,6.428,6.697,/t/dd00099
715748,2EVcnKR39PI,7.617999999999999,8.297,/m/05zppz
715749,2EVcnKR39PI,9.206,9.373,/t/dd00099
715750,2EVcnKR39PI,9.552,10.0,/m/0c1dj
715751,2EVcnKR39PI,9.718,9.859,/t/dd00099
715814,57Ijq7fWehY,0.0,8.969,/m/02mk9
715815,57Ijq7fWehY,4.035,4.974,/m/05zppz
715816,57Ijq7fWehY,4.041,8.555,/m/01h8n0
715817,57Ijq7fWehY,5.336,5.483,/t/dd00099
715818,57Ijq7fWehY,5.443,6.154,/m/05zppz
715819,57Ijq7fWehY,6.274,6.435,/t/dd00099
715820,57Ijq7fWehY,8.325,8.567,/m/05zppz
715896,pO8bym7laSQ,2.8739999999999997,3.591,/m/02zsn
715897,pO8bym7laSQ,9.323,10.0,/m/07plct2
715898,pO8bym7laSQ,9.339,9.874,/m/07qjznt
715899,pO8bym7laSQ,0.0,10.0,/t/dd00077
715900,pO8bym7laSQ,1.724,2.079,/t/dd00109
715913,H_iDWJ7gbIU,0.0,2.739,/m/0_1c
715914,H_iDWJ7gbIU,0.0,10.0,/m/03m9d0z
715915,H_iDWJ7gbIU,0.715,1.053,/m/09l8g
715916,H_iDWJ7gbIU,1.89,2.004,/t/dd00099
715917,H_iDWJ7gbIU,2.572,2.93,/m/0lyf6
715918,H_iDWJ7gbIU,2.927,6.749,/m/05zppz
715919,H_iDWJ7gbIU,3.9939999999999998,4.1160000000000005,/t/dd00099
715920,H_iDWJ7gbIU,4.513999999999999,4.668,/t/dd00099
715921,H_iDWJ7gbIU,7.146,7.332999999999999,/t/dd00099
715922,H_iDWJ7gbIU,7.712999999999999,8.014,/m/0lyf6
715923,H_iDWJ7gbIU,8.096,10.0,/m/05zppz
716029,4Kc-ga03dVY,0.0,0.165,/t/dd00099
716030,4Kc-ga03dVY,0.0,10.0,/t/dd00077
716031,4Kc-ga03dVY,0.354,1.52,/t/dd00109
716032,4Kc-ga03dVY,1.126,1.22,/m/07qc9xj
716033,4Kc-ga03dVY,1.48,1.6769999999999998,/t/dd00099
716034,4Kc-ga03dVY,1.7719999999999998,2.638,/t/dd00004
716035,4Kc-ga03dVY,1.8659999999999999,2.031,/m/07qnq_y
716036,4Kc-ga03dVY,2.213,2.339,/m/07qc9xj
716037,4Kc-ga03dVY,2.535,2.677,/t/dd00099
716038,4Kc-ga03dVY,3.173,5.669,/t/dd00004
716039,4Kc-ga03dVY,3.677,4.181,/m/07qv4k0
716040,4Kc-ga03dVY,4.362,4.52,/t/dd00099
716041,4Kc-ga03dVY,4.968999999999999,5.15,/t/dd00099
716042,4Kc-ga03dVY,5.551,5.724,/m/07qjznt
716043,4Kc-ga03dVY,5.819,6.055,/t/dd00099
716044,4Kc-ga03dVY,6.11,6.693,/m/07qv4k0
716045,4Kc-ga03dVY,6.669,6.787000000000001,/t/dd00099
716046,4Kc-ga03dVY,6.928999999999999,7.079,/t/dd00099
716047,4Kc-ga03dVY,7.11,7.63,/m/07qv4k0
716048,4Kc-ga03dVY,7.685,7.803,/m/07qc9xj
716049,4Kc-ga03dVY,8.079,8.535,/m/07qv4k0
716050,4Kc-ga03dVY,8.52,9.024,/t/dd00004
716051,4Kc-ga03dVY,8.827,9.291,/m/07qv4k0
716052,4Kc-ga03dVY,9.0,9.276,/t/dd00099
716053,4Kc-ga03dVY,9.323,10.0,/t/dd00004
716054,4Kc-ga03dVY,9.504,10.0,/t/dd00109
716183,btKVTHa-jPE,0.0,0.647,/m/0_ksk
716184,btKVTHa-jPE,0.0,10.0,/m/04rlf
716185,btKVTHa-jPE,0.0,10.0,/t/dd00077
716186,btKVTHa-jPE,0.785,1.2,/t/dd00099
716187,btKVTHa-jPE,1.224,2.9219999999999997,/m/0_ksk
716188,btKVTHa-jPE,2.9219999999999997,3.312,/t/dd00099
716189,btKVTHa-jPE,3.466,3.661,/t/dd00099
716190,btKVTHa-jPE,3.5069999999999997,4.181,/m/015lz1
716191,btKVTHa-jPE,4.059,5.172000000000001,/t/dd00099
716192,btKVTHa-jPE,4.961,5.269,/m/015lz1
716193,btKVTHa-jPE,5.294,5.846,/m/07qv4k0
716194,btKVTHa-jPE,5.837999999999999,7.934,/m/015lz1
716195,btKVTHa-jPE,6.3420000000000005,6.529,/t/dd00099
716196,btKVTHa-jPE,6.813,8.291,/t/dd00099
716197,btKVTHa-jPE,8.08,10.0,/t/dd00003
716198,btKVTHa-jPE,8.478,10.0,/t/dd00099
716277,29si-wDIxSg,0.0,10.0,/m/0dxrf
716278,29si-wDIxSg,0.0,10.0,/t/dd00077
716279,29si-wDIxSg,0.226,0.91,/m/023pjk
716280,29si-wDIxSg,1.347,2.859,/m/023pjk
716281,29si-wDIxSg,2.98,3.228,/m/023pjk
716282,29si-wDIxSg,3.4760000000000004,3.943,/m/023pjk
716283,29si-wDIxSg,4.101,4.59,/m/023pjk
716284,29si-wDIxSg,4.771,5.672999999999999,/m/023pjk
716285,29si-wDIxSg,5.606,6.614,/m/02zsn
716286,29si-wDIxSg,6.2379999999999995,6.5760000000000005,/m/023pjk
716287,29si-wDIxSg,6.765,7.141,/m/023pjk
716288,29si-wDIxSg,7.2989999999999995,9.722000000000001,/m/023pjk
717024,2WMF0NV0Hyw,7.52,9.78,/m/02zsn
717025,2WMF0NV0Hyw,0.0,10.0,/m/03qtwd
717026,2WMF0NV0Hyw,0.0,10.0,/m/04rlf
717027,2WMF0NV0Hyw,3.591,5.252000000000001,/t/dd00004
717301,rk6j7lhNf1o,6.269,8.214,/m/02zsn
717302,rk6j7lhNf1o,0.0,9.615,/m/04rlf
717303,rk6j7lhNf1o,8.646,9.615,/t/dd00112
717803,8LUnkJPz_V8,0.0,10.0,/m/06wzb
717804,8LUnkJPz_V8,0.0,10.0,/m/07jdr
717805,8LUnkJPz_V8,0.047,0.15,/m/0395lw
717806,8LUnkJPz_V8,0.37,0.512,/m/0395lw
717807,8LUnkJPz_V8,0.7170000000000001,0.858,/m/0395lw
717808,8LUnkJPz_V8,1.0390000000000001,1.173,/m/0395lw
717809,8LUnkJPz_V8,1.3780000000000001,1.535,/m/0395lw
717810,8LUnkJPz_V8,1.661,1.811,/m/0395lw
717811,8LUnkJPz_V8,2.016,2.157,/m/0395lw
717812,8LUnkJPz_V8,2.362,2.543,/m/0395lw
717813,8LUnkJPz_V8,2.701,2.898,/m/0395lw
717814,8LUnkJPz_V8,3.0239999999999996,3.205,/m/0395lw
717815,8LUnkJPz_V8,3.315,6.039,/m/04zmvq
717816,8LUnkJPz_V8,3.685,3.772,/m/0395lw
717817,8LUnkJPz_V8,3.992,4.157,/m/0395lw
717818,8LUnkJPz_V8,4.362,4.512,/m/0395lw
717819,8LUnkJPz_V8,4.6610000000000005,4.763999999999999,/m/0395lw
717820,8LUnkJPz_V8,4.992,5.165,/m/0395lw
717821,8LUnkJPz_V8,5.669,5.803,/m/0395lw
717822,8LUnkJPz_V8,5.984,6.126,/m/0395lw
717823,8LUnkJPz_V8,6.2989999999999995,6.449,/m/0395lw
717824,8LUnkJPz_V8,6.622000000000001,6.795,/m/0395lw
717825,8LUnkJPz_V8,6.984,7.142,/m/0395lw
717826,8LUnkJPz_V8,7.291,7.5120000000000005,/m/0395lw
717827,8LUnkJPz_V8,7.638,7.772,/m/0395lw
717828,8LUnkJPz_V8,7.968999999999999,8.134,/m/0395lw
717829,8LUnkJPz_V8,8.283,8.465,/m/0395lw
717830,8LUnkJPz_V8,8.654,8.818999999999999,/m/0395lw
717831,8LUnkJPz_V8,8.969,9.118,/m/0395lw
717832,8LUnkJPz_V8,9.291,9.496,/m/0395lw
717833,8LUnkJPz_V8,9.654,9.732000000000001,/m/0395lw
717834,8LUnkJPz_V8,9.913,10.0,/m/0395lw
718829,5rpxmjeFtgE,0.0,10.0,/m/04rlf
718830,5rpxmjeFtgE,0.82,1.625,/m/0lyf6
718831,5rpxmjeFtgE,2.4530000000000003,3.717,/m/0lyf6
718832,5rpxmjeFtgE,4.808,5.582999999999999,/m/0lyf6
718833,5rpxmjeFtgE,6.245,7.239,/m/0lyf6
718834,5rpxmjeFtgE,8.006,8.811,/m/0lyf6
718835,5rpxmjeFtgE,9.12,10.0,/m/0lyf6
718896,LhVooeKuLf0,0.0,10.0,/t/dd00077
718897,9XXTW8mZrL0,8.197000000000001,9.732000000000001,/m/07pl1bw
718898,9XXTW8mZrL0,0.0,10.0,/t/dd00077
720024,6L8066DGqcA,0.0,0.688,/m/05zppz
720025,6L8066DGqcA,0.0,2.7510000000000003,/t/dd00003
720026,6L8066DGqcA,0.0,10.0,/m/04rlf
720027,6L8066DGqcA,2.9539999999999997,3.287,/t/dd00003
720028,6L8066DGqcA,3.807,5.789,/t/dd00003
720029,6L8066DGqcA,6.374,8.568,/t/dd00003
720030,6L8066DGqcA,8.584,8.957,/m/05zppz
720031,6L8066DGqcA,9.258,9.908,/m/09l8g
720140,_0wt8z6h-cE,9.654,10.0,/m/02zsn
720141,_0wt8z6h-cE,8.86,9.891,/m/0lyf6
720142,_0wt8z6h-cE,0.0,10.0,/t/dd00077
720143,_0wt8z6h-cE,8.86,8.914,/t/dd00099
720297,T7-yT8o-DNs,0.0,10.0,/t/dd00077
720298,T7-yT8o-DNs,0.298,0.47700000000000004,/t/dd00099
720299,T7-yT8o-DNs,0.322,0.745,/t/dd00109
720300,T7-yT8o-DNs,1.143,1.923,/m/04rmv
720301,T7-yT8o-DNs,2.312,2.434,/m/04rmv
720302,T7-yT8o-DNs,2.832,2.987,/m/04rmv
720303,T7-yT8o-DNs,3.5389999999999997,3.677,/t/dd00099
720304,T7-yT8o-DNs,3.693,3.84,/m/04rmv
720305,T7-yT8o-DNs,5.188,5.318,/t/dd00099
720306,T7-yT8o-DNs,5.4479999999999995,5.546,/m/04rmv
720307,T7-yT8o-DNs,5.546,5.757000000000001,/m/0jbk
720308,T7-yT8o-DNs,5.871,6.0489999999999995,/t/dd00109
720309,T7-yT8o-DNs,5.879,6.52,/m/04rmv
720310,T7-yT8o-DNs,6.537000000000001,6.626,/t/dd00099
720311,T7-yT8o-DNs,6.691,6.813,/m/04rmv
720312,T7-yT8o-DNs,7.202999999999999,7.317,/m/04rmv
720313,T7-yT8o-DNs,7.69,8.031,/t/dd00099
720314,T7-yT8o-DNs,8.186,8.308,/m/04rmv
720315,T7-yT8o-DNs,8.673,8.811,/t/dd00099
720316,T7-yT8o-DNs,9.185,9.38,/m/04rmv
720317,T7-yT8o-DNs,9.445,9.575,/t/dd00099
720318,T7-yT8o-DNs,9.81,9.916,/t/dd00099
720661,i51f7cbkv7c,0.0,10.0,/t/dd00077
720678,ZbMgwlTkfKg,5.32,8.187000000000001,/m/015lz1
720679,ZbMgwlTkfKg,9.058,9.51,/m/02fs_r
720680,ZbMgwlTkfKg,5.078,8.187000000000001,/m/04rlf
720681,ZbMgwlTkfKg,2.767,4.495,/m/07phxs1
720682,ZbMgwlTkfKg,8.36,8.969,/m/09x0r
720683,ZbMgwlTkfKg,0.0,3.109,/m/0l14jd
720718,tMUVHanx9lc,8.533999999999999,10.0,/m/04rlf
720719,tMUVHanx9lc,6.8229999999999995,8.262,/m/07q5rw0
720919,KKyvS6TH46Q,0.0,10.0,/m/04rlf
720920,KKyvS6TH46Q,9.102,9.299,/m/07rqsjt
720921,KKyvS6TH46Q,0.0,10.0,/m/0bzvm2
720922,KKyvS6TH46Q,3.622,4.1419999999999995,/m/0c1dj
720923,KKyvS6TH46Q,6.63,9.291,/m/0l7xg
720924,KKyvS6TH46Q,9.559,9.717,/t/dd00099
721137,5P_1NuHrDks,0.0,10.0,/m/04rlf
721138,5P_1NuHrDks,0.028999999999999998,0.39899999999999997,/m/0lyf6
721139,5P_1NuHrDks,0.469,1.249,/m/09l8g
722268,5lMT6xiNFdA,0.0,10.0,/m/04rlf
722269,5lMT6xiNFdA,0.0,10.0,/m/06xkwv
722270,5lMT6xiNFdA,0.0,10.0,/m/093_4n
722445,K4hZrhMIF1w,0.0,10.0,/m/093_4n
722446,K4hZrhMIF1w,0.149,1.324,/m/05zppz
722447,K4hZrhMIF1w,1.453,1.7309999999999999,/t/dd00099
722448,K4hZrhMIF1w,1.806,2.492,/t/dd00099
722449,K4hZrhMIF1w,2.987,9.274,/m/0641k
722450,K4hZrhMIF1w,5.608,6.327000000000001,/m/05zppz
722451,K4hZrhMIF1w,9.396,10.0,/m/0641k
722740,TPeU49574Go,0.0,1.526,/m/09l8g
722741,TPeU49574Go,4.243,6.316,/m/09l8g
722742,TPeU49574Go,8.8,10.0,/m/09l8g
723087,7DnayFfLdok,8.597999999999999,9.0,/m/02rhddq
723088,7DnayFfLdok,9.417,9.677,/m/05zppz
723089,7DnayFfLdok,2.835,2.9210000000000003,/m/07qc9xj
723090,7DnayFfLdok,0.0,10.0,/m/07r04
723091,7DnayFfLdok,8.047,8.299,/m/07s02z0
723092,7DnayFfLdok,6.449,6.795,/m/09l8g
723344,B124lzkVThY,0.038,0.115,/t/dd00099
723345,B124lzkVThY,0.051,5.48,/m/093_4n
723346,B124lzkVThY,0.077,0.282,/t/dd00109
723347,B124lzkVThY,0.474,0.589,/t/dd00099
723348,B124lzkVThY,0.512,0.691,/t/dd00109
723349,B124lzkVThY,0.845,0.986,/t/dd00099
723350,B124lzkVThY,0.883,1.088,/t/dd00109
723351,B124lzkVThY,1.204,1.396,/t/dd00099
723352,B124lzkVThY,1.255,1.472,/t/dd00109
723353,B124lzkVThY,1.626,1.767,/t/dd00099
723354,B124lzkVThY,1.69,2.151,/t/dd00109
723355,B124lzkVThY,2.125,2.279,/t/dd00099
723356,B124lzkVThY,3.367,3.611,/t/dd00109
723357,B124lzkVThY,3.739,3.867,/t/dd00099
723358,B124lzkVThY,3.764,4.008,/t/dd00109
723359,B124lzkVThY,4.085,4.213,/t/dd00099
723360,B124lzkVThY,4.136,4.341,/t/dd00109
723361,B124lzkVThY,4.507,4.6610000000000005,/t/dd00109
723362,B124lzkVThY,5.237,5.442,/m/0c1dj
723363,B124lzkVThY,7.004,10.0,/m/03qtwd
723364,B124lzkVThY,7.004,10.0,/m/0l15bq
723365,B124lzkVThY,7.324,7.926,/m/09l8g
723366,B124lzkVThY,8.156,9.321,/m/01w250
723552,izYP595FRyE,0.0,7.265,/m/07p9k1k
723553,izYP595FRyE,0.0,10.0,/m/04rlf
723554,izYP595FRyE,6.962000000000001,7.313,/m/0c1dj
723555,izYP595FRyE,7.497999999999999,7.76,/m/07qcpgn
723556,izYP595FRyE,8.014,9.004,/m/07r4k75
723557,izYP595FRyE,9.471,9.684,/m/07r5v4s
723809,v0zIWnmHqH4,7.74,8.709,/m/01b_21
723810,v0zIWnmHqH4,6.654,7.7170000000000005,/m/01d3sd
723811,v0zIWnmHqH4,0.063,10.0,/m/04rlf
723812,v0zIWnmHqH4,8.827,9.299,/m/05zppz
723813,v0zIWnmHqH4,5.906000000000001,6.542999999999999,/m/07s0dtb
723814,v0zIWnmHqH4,3.693,3.78,/m/0dgw9r
723815,v0zIWnmHqH4,9.346,10.0,/m/0lyf6
723816,v0zIWnmHqH4,4.157,4.276,/t/dd00099
724075,qfURLw_RjMY,0.0,10.0,/t/dd00077
724076,qfURLw_RjMY,2.024,3.181,/m/05zppz
724077,qfURLw_RjMY,6.8660000000000005,7.102,/m/09l8g
724078,qfURLw_RjMY,7.417000000000001,7.709,/t/dd00099
724079,qfURLw_RjMY,9.228,10.0,/m/05zppz
724399,QPVQcdmee54,0.0,0.252,/t/dd00099
724400,QPVQcdmee54,0.0,10.0,/m/093_4n
724401,QPVQcdmee54,0.18100000000000002,0.34600000000000003,/m/07qc9xj
724402,QPVQcdmee54,0.52,0.9129999999999999,/m/07qc9xj
724403,QPVQcdmee54,1.85,2.0469999999999997,/m/07qc9xj
724404,QPVQcdmee54,2.945,3.236,/m/07qc9xj
724405,QPVQcdmee54,3.37,3.417,/m/07qc9xj
724406,QPVQcdmee54,3.4410000000000003,4.559,/m/05zppz
724407,QPVQcdmee54,4.756,4.921,/m/07qc9xj
724408,QPVQcdmee54,4.921,7.22,/m/05zppz
724409,QPVQcdmee54,7.126,7.22,/m/07qc9xj
724410,QPVQcdmee54,7.252000000000001,7.724,/m/0lyf6
724411,QPVQcdmee54,7.669,7.74,/m/07qc9xj
724412,QPVQcdmee54,7.709,8.142000000000001,/m/05zppz
724413,QPVQcdmee54,8.26,8.504,/m/07qc9xj
724414,QPVQcdmee54,8.709,10.0,/m/05zppz
724518,BL58uUoo7U0,0.0,6.646,/m/01h8n0
724519,BL58uUoo7U0,6.307,6.63,/m/02zsn
724520,BL58uUoo7U0,8.879,9.987,/m/04k94
724521,BL58uUoo7U0,0.0,1.181,/m/05zppz
724522,BL58uUoo7U0,0.0,0.882,/m/07qw_06
724523,BL58uUoo7U0,9.827,10.0,/m/09l8g
724524,BL58uUoo7U0,0.0,10.0,/m/0c1dj
724525,BL58uUoo7U0,4.37,5.142,/m/0ytgt
724526,BL58uUoo7U0,9.252,9.433,/t/dd00099
725396,Y-CDakgc2Lc,0.0,0.46,/m/0lyf6
725397,Y-CDakgc2Lc,0.0,10.0,/m/093_4n
725398,Y-CDakgc2Lc,0.509,3.222,/m/05zppz
725399,Y-CDakgc2Lc,3.385,4.148,/m/05zppz
725400,Y-CDakgc2Lc,4.165,4.7010000000000005,/m/0lyf6
725401,Y-CDakgc2Lc,4.766,6.244,/m/05zppz
725402,Y-CDakgc2Lc,6.4879999999999995,8.607999999999999,/m/05zppz
725403,Y-CDakgc2Lc,8.738,9.445,/m/05zppz
725404,Y-CDakgc2Lc,9.551,10.0,/m/05zppz
725536,-60XojQWWoc,0.0,10.0,/m/06_y0by
725537,-60XojQWWoc,8.293,9.644,/m/06bz3
725538,-60XojQWWoc,0.0,10.0,/m/07r04
725539,-60XojQWWoc,0.0,10.0,/m/096m7z
725754,8hlrmVlVwQk,9.873,10.0,/m/01j3sz
725755,8hlrmVlVwQk,1.992,2.161,/m/05tny_
725756,8hlrmVlVwQk,0.0,0.43,/m/0dgw9r
725757,8hlrmVlVwQk,0.0,10.0,/t/dd00077
725758,8hlrmVlVwQk,6.739,8.879,/t/dd00141
725767,Y21IwG4tDP8,0.0,10.0,/m/04rlf
725768,Y21IwG4tDP8,0.705,2.7939999999999996,/m/04cvmfc
725769,Y21IwG4tDP8,3.4739999999999998,6.354,/m/04cvmfc
725770,Y21IwG4tDP8,7.0,10.0,/m/04cvmfc
725873,O1eCAS62tdw,4.332,5.667999999999999,/m/02zsn
725874,O1eCAS62tdw,0.0,1.787,/m/04rlf
725875,O1eCAS62tdw,7.114,8.641,/m/05zppz
725876,O1eCAS62tdw,2.458,5.934,/m/07pbtc8
725877,O1eCAS62tdw,8.947000000000001,9.375,/m/0dgw9r
725878,O1eCAS62tdw,9.323,9.717,/m/0lyf6
725879,O1eCAS62tdw,9.665,10.0,/m/0ytgt
725880,O1eCAS62tdw,0.0,10.0,/t/dd00077
725904,bBdxLMRX5rs,0.0,2.542,/t/dd00077
725905,bBdxLMRX5rs,0.0,10.0,/m/03m9d0z
725906,bBdxLMRX5rs,1.463,1.712,/t/dd00099
725907,bBdxLMRX5rs,2.5639999999999996,3.531,/m/020bb7
725908,bBdxLMRX5rs,3.2680000000000002,5.716,/m/05zppz
725909,bBdxLMRX5rs,3.3089999999999997,7.9910000000000005,/m/01h8n0
725910,bBdxLMRX5rs,5.73,10.0,/t/dd00077
725911,bBdxLMRX5rs,6.504,7.977,/m/05zppz
725912,bBdxLMRX5rs,8.136000000000001,10.0,/m/0_1c
726948,RoYij4guSkE,5.614,6.551,/m/01j3sz
726949,RoYij4guSkE,9.844,10.0,/m/02zsn
726950,RoYij4guSkE,6.904,7.372999999999999,/m/05zppz
726951,RoYij4guSkE,3.157,5.547000000000001,/m/07q5rw0
726952,RoYij4guSkE,9.504,9.674,/m/07qjznt
726953,RoYij4guSkE,0.8959999999999999,2.301,/m/09l8g
726954,RoYij4guSkE,0.9440000000000001,1.426,/m/09x0r
726955,RoYij4guSkE,8.9,9.484,/m/0jbk
726956,RoYij4guSkE,8.045,8.459,/m/0lyf6
726957,RoYij4guSkE,0.0,10.0,/t/dd00077
727544,1YwsFFOZ1bY,0.0,0.44299999999999995,/m/02zsn
727545,1YwsFFOZ1bY,0.0,10.0,/m/093_4n
727546,1YwsFFOZ1bY,0.354,0.44299999999999995,/t/dd00099
727547,1YwsFFOZ1bY,0.44299999999999995,0.828,/m/02p3nc
727548,1YwsFFOZ1bY,0.8490000000000001,1.385,/m/02zsn
727549,1YwsFFOZ1bY,0.9590000000000001,1.3090000000000002,/m/02p3nc
727550,1YwsFFOZ1bY,1.5290000000000001,1.7630000000000001,/m/07qnq_y
727551,1YwsFFOZ1bY,1.9280000000000002,5.33,/m/07r660_
727552,1YwsFFOZ1bY,2.004,2.354,/m/09l8g
727553,1YwsFFOZ1bY,3.034,5.3229999999999995,/m/02zsn
727554,1YwsFFOZ1bY,5.33,5.742000000000001,/m/02p3nc
727555,1YwsFFOZ1bY,5.942,6.272,/m/02p3nc
727556,1YwsFFOZ1bY,6.643,7.351,/m/07r660_
727557,1YwsFFOZ1bY,7.1579999999999995,7.406000000000001,/m/07qnq_y
727558,1YwsFFOZ1bY,7.571000000000001,7.8389999999999995,/t/dd00099
727559,1YwsFFOZ1bY,8.237,10.0,/m/02zsn
727560,1YwsFFOZ1bY,8.258,10.0,/m/07r660_
727991,Q1lGnBYoZoM,1.3330000000000002,2.852,/m/01d3sd
727992,Q1lGnBYoZoM,5.141,10.0,/m/04rlf
727993,Q1lGnBYoZoM,9.488,9.835,/m/07pjwq1
727994,Q1lGnBYoZoM,0.0,8.502,/m/09xqv
727995,Q1lGnBYoZoM,7.2860000000000005,8.566,/m/0dgw9r
727996,Q1lGnBYoZoM,8.412,8.524,/t/dd00099
728559,6r72v1BpNvI,4.8580000000000005,5.118,/m/01j3sz
728560,6r72v1BpNvI,7.172999999999999,8.039,/m/0261r1
728561,6r72v1BpNvI,4.165,5.268,/m/05zppz
728562,6r72v1BpNvI,7.835,10.0,/m/0939n_
728563,6r72v1BpNvI,0.0,10.0,/m/093_4n
728564,6r72v1BpNvI,5.402,6.024,/m/0lyf6
728565,6r72v1BpNvI,9.323,9.394,/t/dd00099
729699,bpM749nf0Xw,0.0,0.55,/m/07q0yl5
729700,bpM749nf0Xw,0.0,10.0,/t/dd00077
729701,bpM749nf0Xw,0.688,1.695,/m/07q0yl5
729702,bpM749nf0Xw,1.7280000000000002,3.19,/m/05zppz
729703,bpM749nf0Xw,3.247,3.734,/m/07q0yl5
729704,bpM749nf0Xw,5.001,5.294,/m/07q0yl5
729705,bpM749nf0Xw,5.334,5.692,/m/07s0dtb
729706,bpM749nf0Xw,5.7410000000000005,8.356,/m/05zppz
729707,bpM749nf0Xw,8.811,9.128,/m/07s0dtb
729708,bpM749nf0Xw,9.201,10.0,/m/05zppz
729753,OMjLpPxbKN4,0.192,5.787000000000001,/m/0bzvm2
729754,OMjLpPxbKN4,0.474,1.255,/m/081rb
729755,OMjLpPxbKN4,1.37,1.601,/m/081rb
729756,OMjLpPxbKN4,2.01,2.125,/m/081rb
729757,OMjLpPxbKN4,2.254,3.3289999999999997,/m/081rb
729758,OMjLpPxbKN4,3.4960000000000004,4.3660000000000005,/m/081rb
729759,OMjLpPxbKN4,4.533,4.827,/t/dd00109
729760,OMjLpPxbKN4,5.032,5.172999999999999,/t/dd00099
729761,OMjLpPxbKN4,5.096,5.327000000000001,/t/dd00109
729762,OMjLpPxbKN4,5.4670000000000005,5.595,/t/dd00109
729763,OMjLpPxbKN4,7.247000000000001,7.99,/m/0bzvm2
729764,OMjLpPxbKN4,7.375,7.657,/m/07qc9xj
729765,OMjLpPxbKN4,8.847999999999999,10.0,/m/0bzvm2
729766,OMjLpPxbKN4,8.873,10.0,/m/04rlf
729992,-KengzYsTkk,0.0,3.832,/m/06hck5
729993,-KengzYsTkk,0.0,10.0,/t/dd00077
729994,-KengzYsTkk,3.9939999999999998,10.0,/m/04rlf
729995,-KengzYsTkk,4.018,5.2860000000000005,/m/06hck5
729996,-KengzYsTkk,5.643,6.455,/m/06hck5
729997,-KengzYsTkk,6.402,10.0,/m/01h8n0
729998,-KengzYsTkk,6.439,7.43,/m/02zsn
729999,-KengzYsTkk,7.349,7.462999999999999,/m/07qjznt
730000,-KengzYsTkk,7.6579999999999995,10.0,/m/06hck5
730001,-KengzYsTkk,8.218,10.0,/m/0ytgt
730002,-KengzYsTkk,9.51,9.624,/m/07qcpgn
730201,e2GV4ZOhfpU,0.0,10.0,/t/dd00077
730202,e2GV4ZOhfpU,0.075,1.618,/m/07r4wb8
730203,e2GV4ZOhfpU,2.122,2.227,/t/dd00099
730204,e2GV4ZOhfpU,2.822,3.062,/t/dd00099
730205,e2GV4ZOhfpU,3.2880000000000003,3.4389999999999996,/t/dd00099
730206,e2GV4ZOhfpU,3.687,3.83,/m/07r4wb8
730207,e2GV4ZOhfpU,4.184,4.635,/t/dd00099
730208,e2GV4ZOhfpU,4.755,4.936,/m/07r4wb8
730209,e2GV4ZOhfpU,5.388,5.561,/m/07r4wb8
730210,e2GV4ZOhfpU,5.718999999999999,5.907,/m/07r4wb8
730211,e2GV4ZOhfpU,5.974,6.372999999999999,/t/dd00099
730212,e2GV4ZOhfpU,6.553999999999999,7.54,/t/dd00099
730213,e2GV4ZOhfpU,7.803,8.164,/t/dd00099
730214,e2GV4ZOhfpU,8.193999999999999,10.0,/m/07q6cd_
730222,CR9euUjoE5M,0.0,4.878,/m/015lz1
730223,CR9euUjoE5M,0.0,10.0,/m/04rlf
730224,CR9euUjoE5M,5.39,5.832000000000001,/m/0lyf6
